,title,channel_title,desc,date,tags,liked,disliked,views,comment
104,Maria Clara e a Brincadeira da Troca do Sorvete com Jessica - MC Divertida,MC Divertida,"Maria Clara e a Brincadeira da Troca do Sorvete com Jessica - MC Divertida com a participação especial da minha amiguinha @Jessica Sousa 
игра в съедобное и настоящее

👉 Se inscreve também em nossos outros canais
       ✔ https://youtube.com/c/familiamcdivertida (Historinhas para crianças e famílias)
       ✔ https://youtube.com/c/familiamcdivertidagames (🎮 ROBLOX, PK XD E MUITO MAIS)
       ✔ https://youtube.com/c/ripanachulipa (Humor e Diversão)

👉 Fique por dentro do nosso dia a dia em nossas redes sociais 📸:
      ✳ Instagram: @mcdivertida | @tioclausner | @ripanachulipaofc
      ❤ Facebook: @mcdivertida | @familiamcdivertidagames| @ripanachulipaofc
     ⭐  Tik Tok: @mcdivertidaoficial | @ripanachulipaofc

👉 Observações IMPORTANTES
✔️ Este vídeo tem Legenda em Português (Brasil) e Inglês.
✔️ Canal para a família: Livre para todas as idades, administrado e monitorado pelos responsáveis.

🚫ESTE VÍDEO NÃO CONTÉM PROMOÇÃO PAGA🚫
Todos os itens mostrados foram comprados com recursos próprios.

#mcdivertida #mariaclara #kids",2020-09-29T22:00:03Z,"['maria clara', 'mc divertida', 'jessica', 'jessica sousa', 'troca do sorvete', 'sorvete', 'mc divertida e jessica brincadeira do sorvete', 'pretend play', 'for kids', 'canal família mc divertida', 'kids', 'stories for kids', 'AAYU KI ICE CREAM', 'Moral Story for kids', 'ice cream', 'video for kids', 'story for kids', 'kids play', 'kids stories', 'kids pretend play', 'maria clara mc divertida', 'kids video', 'pretend play ice cream', 'videos for kids', 'kids videos', 'kids hut', 'moral stories for kids', 'kids story']",27521,11265,7394647,
105,Malice's Slime Clones 🏰 Kiddyzuzaa Land Season 2: Episode 7 🏰 Who Is The Real Esme ?,Kiddyzuzaa Land - WildBrain,"🔴 TAP to SUBSCRIBE to KIDDYZUZAA: https://www.youtube.com/channel/UCc2_j9TZ1UU9nCedF3UsuFQ?sub_confirmation=1

Welcome to Kiddyzuzaa Land! Join your favorite Princesses - Olivia, Lilliana, Esme, Isabella and Malice - in a whole new dimension.

Don't forget to like, share and subscribe if you enjoyed it 🙂

⭐ HAVE YOU SEEN OUR OTHER VIDEOS? ⭐

What's In The Box!? Challenge 📦 Olivia Vs. Esme - Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=2gXS95o7A5s

After School Routine - Slime Making With Malice & More! - Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=_Vkzuho3YRs

Escape Room Challenge 🔐 Malice Traps Olivia and Isabella! - Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=h4FuupXoX-U

Princess School Pet Goes Missing! 🐹 Princess Detectives - Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=z0dJHRZMvWg

Twin Telepathy Challenge 👯 Esme Vs. Isabella - Magic Potion - Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=7SdM6L-Vu3g

Malice's Treehouse Prank On Princesses Olivia and Esme 💍 Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=aqypZiuW8_c

Princesses Learn Colours of Slime! 💦 Malice's Slime Prank 💍 Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=iIKx15FrgZo

Princesses Make Slime 💦 SECRET RECIPE: How To Make Slime! 💍 Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=wUtOJWSYHFw

Malice & The Beanstalk 🏰 Kiddyzuzaa Land Season 2: Episode 2 🏰 Magic Potion Transforms Trees!
https://www.youtube.com/watch?v=IjmLK7-WlbM

Princess Lilliana's Treasure Hunt 💍 Princess Detectives - Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=XRy3Bo_BI6c

Kiddyzuzaa's Best Of 2018 Compilation ⭐ Part 3 ⭐ Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=_yQxMRBps2I

Kiddyzuzaa's Best Of 2018 Compilation ⭐ Part 2 ⭐ Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=kcMTGEw-cEA

Kiddyzuzaa's Best Of 2018 Compilation ⭐ Part 1 ⭐ Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=EiCNNSge3hg

Princess Esme Sleeps Through New Year's Eve 😴 Games & More - Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=R1VgXFSepBQ

Learn Colors With Christmas Crackers & More 🎄 Christmas Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=3JoDCrYy1rI

Princess Presents Swapped For Surprise Eggs 🎁 Christmas Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=PaKGlZpJ638

Christmas Compilation 🎅 Gifts, Magic, Challenges & More - Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=uqRjWKvwOCQ

Snowball Showdown! 🏰 Kiddyzuzaa Land Season 2: Episode 1 🏰 Magic Snow Machine: Malice Vs. Lilliana
https://www.youtube.com/watch?v=njFwpizHYMo

Malice Clones Santa 🎅🎅 Princess Gifts Go Missing! - Christmas Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=d_DoCUuMvR4

Christmas Three Marker Challenge 🎄 Princess Olivia Vs. Malice - Christmas Princesses In Real Life
https://www.youtube.com/watch?v=JaGlgNBWZk0

Magic Snowman Comes To Life ⛄ Snowball Showdown! - Christmas Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=r-BSrH7Lcec

A Kiddyzuzaa Christmas Carol 🎅 Christmas Special 2018 - Mini Movie 🎅 Princesses In Real Life
https://www.youtube.com/watch?v=CJytH21aSn8

Christmas Tree Decoration Creation Challenge 🎄 Christmas Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=EkqVRwmRqOw

Malice Pranks The Princesses Presents 🎁 Christmas Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=p5qVLDadIJA

Esme Transforms Into Santa 🎅 Magic Cookie Prank! - Christmas Princesses In Real Life | Kiddyzuzaa
https://www.youtube.com/watch?v=WjEhJjUUFv8

—

Welcome to the wacky and wonderful world of Kiddyzuzaa; the home of the modern day princess!

Join Princess Olivia, Esme, Lilliana, and Isabella on all kinds of adventures as they conjure up magic, create wacky inventions, and work together to save Kiddyzuzaa Land from the hands of the evil Malice. The Kiddyzuzaa princesses are royals like you’ve never seen them before. They may look like princesses…but they behave like normal kids would in a world where they make the rules!

--

Follow Kiddyzuzaa on Instagram for behind-the-scenes pictures and more fun stuff: http://www.instagram.com/kiddyzuzaa

Like the official Kiddyzuzaa Facebook Page for exclusive behind the scenes videos from your favourite Princesses: http://www.facebook.com/Kiddyzuzaa-356300401450161",2019-04-22T13:00:10Z,"['kiddyzuzaa', 'wildbrain', 'kiddyzuzaaa wildbrain', 'kitty zeza', 'kiddyzuzaa cartoon', 'malice', 'olivia', 'esme', 'lilliana', 'isabella', 'kiddyzuzaa land', 'kiddyzuza', 'kiddy zuzaa', 'kidyzuzaa', 'kiddy zuzaa cartoon', 'princess', 'princess in real life', 'princesses', 'princesses in real life', 'kidizizza', 'princess house', 'princess cake', 'princess videos', 'princess movies', 'princess cartoons']",35784,13446,16648426,
106,Creepy Halloween Castle! | Mister Maker,Mister Maker,"🚨  Subscribe to Mister Maker: https://www.youtube.com/user/MisterMaker?sub_confirmation=1
BOO! Learn how to make a creepy Halloween castle! Mister Maker makes an extra creepy make for Halloween, as he demonstrates how to make a castle with some kitchen roll, paint and glue!
Mini Makers! If you loved this video and want more, why not subscribe! Mister Maker releases a brand new video every Wednesday, where he shows you how to make all sorts of things on your own, or with your parent/guardian.

► For more Make ideas and step by step instructions, go to http://www.mistermaker.com
► For all the latest Mister Maker news, follow him on Facebook, Instagram and Twitter!
https://www.facebook.com/mistermaker
https://www.instagram.com/mistermaker/
https://twitter.com/mistermaker",2017-10-31T14:00:01Z,"['Mr maker', 'Somos unas figuras', 'Um minuto de arte', 'Figuras geometricas', 'minute make', 'mini make', 'Soy una figura', 'Loquendo', 'how to make', 'Simon Phillips Remix', 'Knick1908', 'Cancion de las figuras', 'discovery kids', 'Mister maker', 'cbbc', 'cbeebies', 'shapes dance', 'mister maker comes to town', 'господин производителя', 'mister maker educandio', 'pintura plaft', 'مستر صانع', 'I am a shape', 'pan robotka', 'swiat mała księżniczka', 'halloween', 'creepy castle']",37834,19695,29201163,
107,Halloween Mr Sun Trick or Treat on Steve and Maggie | Spooky and Scary Wow English TV,STEVE AND MAGGIE,"Happy Halloween! Let's play some tricks on Steve today while he's going Trick or Treating on Halloween. He has to get home from the town but his journey is filled with many Halloween monsters - I mean Halloween decorations. It's not always easy to recognise a real ghost or a real skeleton, so Steve has to ask the Moon to help him. Steve sings his own Halloween version of the popular song ""Hello Mr Sun"". Let's sing along with Steve and Maggie and enjoy their Halloween songs and adventures. Do you like Halloween songs? What's your favourite Halloween song?
--------------------
VISIT: https://SteveAndMaggie.com
.
INSTAGRAM: https://instagram.com/SteveAndMaggieOfficial
FACEBOOK: https://facebook.com/SteveAndMaggie 
.
SHOP:
SpreadShirt: https://shop.spreadshirt.co.uk/SteveAndMaggie
Teespring: https://teespring.com/stores/steve-and-maggie-1
.
APPS FOR KIDS:
https://app.steveandmaggie.com/
.
ENGLISH TEACHING MATERIALS for kids: https://wowenglish.com
.
SHOUTOUTS and personalised messages via: https://cameo.com/steveandmaggieofficial
.
SONGS FOR KIDS:
iTunes: https://itun.es/gb/i_oMcb
Spotify: https://spoti.fi/2hlcWya
.
Support us and receive a personalised birthday message for your child from Steve.
Patreon: https://patreon.com/steveandmaggie
--------------------
Produced by © Wattsenglish Ltd. ©
https://wattsenglish.com/",2020-10-07T12:55:49Z,"['Halloween', 'happy halloween', 'halloween for kids', 'steve and maggie', 'trick or treat', 'hello mr moon', 'hello mr sun', 'english stories for kids', 'halloween costumes', 'learning english', 'halloween decorations', 'halloween trick or treat', 'speak english', 'halloween 2020', 'learn english speaking', 'english stories', 'english story', 'english speaking', 'stories for kids', 'stories for children', 'halloween nursery rhymes', 'english for children', 'maggie and steve', 'English stories for children', 'Wow english']",27813,15143,13858326,0
108,Ryan's Dinosaur vs Daddy's Dinosaur Pretend Play!!!,Ryan's World,"Ryan's Dinosaur vs Daddy's Dinosaur Pretend Play!!!  Ryan's open fun surprise eggs Series 5 with Daddy!
Parents, you can find out more information about the Ryan's World Giant Mystery Egg - Series 5 here: https://bit.ly/Series5Egg.",2020-10-04T12:00:06Z,"[""Ryan's World"", 'Ryan ToysReview', 'dinosaur', 'dinosaur for kids', 'kids dinosaur', 'trex', 'surprise toys', 'kids pretend play', 'pretend play video for kids', 'inflatable dinosaur']",25760,6866,9190703,
109,Hide N Seek Inside Disappearing Family Closet!,Tannerites,"We have a MYSTERY Closet Door! This door makes everyone disappear and the reappear in the house and we played hide and seek with this mystery door!

Welcome to The TANNERITES!
We are a family of 9 (Mom, Dad, and 7 kids) who love to experience the best of life through spontaneous adventures, being positive about life's difficulties, loving and serving others and BEATING Cancer!

Follow us on SOCIAL MEDIA!

Snapchat
Twitter
Facebook
Instagram

Music by: Epidemic Sound http://share.epidemicsound.com/zZSmP

For collaborations, business, and personal inquiries please email: business@tannerites.com",2020-05-22T19:36:58Z,,13596,2202,7122041,
110,Paw Patrol Baby Pups Hatching Eggs and Transforming | ToysReviewToys | Kids Toys,TRT TV,"Paw Patrol Baby Pups eggs hatching and transforming, and the babies eggs are unhatched, by ToysReviewToys.  Rubble finds an egg, he puts it in the incubator.  The egg hatches to reveal a Paw Patrol baby pup.  The Paw Patrol each get their eggs to hatch and transform to reveal the other baby pups.  This video is made the ""ToysReviewToys"" channel.

Below are the videos in the end screen:

Paw Patrol Meet Rusty Rivets and Build the Botasaur
https://www.youtube.com/watch?v=beIQlQDKRj8

Paw Patrol Sea Patrol with Hidden Animals in the Ocean
https://www.youtube.com/watch?v=aaTNAVM-XDc

Paw Patrol Racing in Rainbow Race Cars
https://www.youtube.com/watch?v=Noq6vClyu0U

Paw Patrol Sea Patrol Beach Tower Rescuing Penguins in Ocean 
https://www.youtube.com/watch?v=txnTDJuG_1U

Subscribe to our channels!
http://www.youtube.com/user/ToysReviewToys
http://www.youtube.com/user/DisneyCarToys

You can also find us on:
Facebook: https://www.facebook.com/toysreviewtoys1
Twitter: https://twitter.com/ToysReviewToys
Google Plus: https://plus.google.com/s/toysreviewtoys

Watch my Paw Patrol Playlist:
https://www.youtube.com/playlist?list=PLrtMQJfnTU6IDHjP4D11cGhMOztbafcvZ

Music from YouTube Audio Library",2017-11-19T09:00:01Z,"['Paw Patrol', 'Hatchlings', 'Eggs', 'Hatching', 'Baby', 'Pups', 'Puppies', 'Puppy', 'Chase', 'Marshall', 'Rubble', 'Skye', 'Rocky Zuma', 'Robo Dog', 'Everest', 'Transforming', 'Parody', 'Egg', 'Surprise Egg', 'Baby Puppy', 'ToysReviewToys', 'Paw Patrol Eggs', 'Paw Patrol Surprise Eggs', 'Paw Patrol Hatchings', 'Paw Patrol Puppies', 'Paw Patrol Baby', 'Paw Patrol Hatch Eggs', 'Paw Patrol Puppies Hatch', 'Paw Patrol Babies Hatch', 'Paw Patrol Eggs Hatch', 'Paw Patrol Surprise Eggs Hatch', 'Hatching Paw Patrol Eggs']",103263,45338,53841417,
111,Opening Surprise Eggs containing Paw Patrol and  Sheriff Callie Toys,TheEngineeringFamily,"The Disney Giant Glitter Surprise Eggs with Paw Patrol, Miles from Tomorrowland, and Sheriff Callie! See all of our Surprise videos   http://www.youtube.com/playlist?list=...
Please Subscribe Here http://www.youtube.com/user/TheEngine...

The Engineering Family and the Assistant open up to Disney surprise giant glittery eggs. These giant surprise eggs contain candy, toys, Nickelodeon Paw Patrol, Disney Miles from Tomorrowland, and Disney Sheriff Callie. What do you think will be in these giant surprise eggs?


TheEngineeringFamily has loads of family friendly content

In this Playlist The Assistant goes on adventure with Scooby Doo, Paw Patrol, Funny Pig, Disney Frozen, and Doc McStuffins   
http://www.youtube.com/playlist?list=...

Everyone loves to see TheEngineeringFamily and The Assisitant open up Surprise Eggs - check out this play list and catch up on any that you may have missed  http://www.youtube.com/playlist?list=...

If you like Nickelodeon's Paw Patrol you will want to check out this Playlist  http://www.youtube.com/playlist?list=...

Everyone likes to play with Play Doh - see all of TheEngineeringFamily collection of Play Doh videos  http://www.youtube.com/playlist?list=...

Of course we have lots of videos featuring Disney Frozen and Queen Elsa http://www.youtube.com/playlist?list=....

About The Engineering Family
We are The Engineering Family, a family of educators working to show you how to make learning fun and engaging through toy unboxings, toy reviews, and original series designed to insight imaginative play within your family. With Mr. Engineer as an experienced engineer with a love of exploring new things, Mrs. Engineer an award winning teacher with a math and counseling focus, and their daughter The Assistant you can think of The Engineering channel as your imagination station. You can think of The Engineering Family channel as a Funbrain meets YouTube. This family is taking some of the coolest toys like Paw Patrol, Kinder Surprise Eggs, Scooby Doo, and Disney Princess to create hilarious videos the entire family can enjoy. Subscribe to The Engineering family for math games with Team Umizoomi, egg surprises like Paw Patrol Nickelodeon Giant Surprise Eggs, the coolest Disney toys like Disney Frozen Elsa, and more!  ​​​                                                             
                                                            
 Check out the Adventures of The Assistant and Wiggles! It is our animated series featuring the Assistant, her Dog Wiggles, and science experiements!  https://www.youtube.com/playlist?list=PLoLQ9unpi4OHbJtfVcfgDIoyZw75FHF-E #Familyfun  #Familyfunforeveryone  #Theengineeringfamily",2015-03-20T14:00:01Z,"['mickey mouse clubhouse', 'disney miles from tomorrowland', 'toy', 'children', 'kid', 'surprise egg', 'family fun', 'Paw Patrol', 'toys', 'The_engineering_family', 'The Engineering Family', 'Mile from tomorrowland', 'theengineeringfamily', 'family fun for everyone', 'sheriff callie', 'opening surprise eggs with the assistant', 'funny video']",6912,2353,9067533,1
112,Magic ADLEY CARTOON ✨ Secret Room & Alligators inside our House!  DONT GET CAUGHT the floor is Lava!,A for Adley - Learning & Fun,"we turned into REAL CARTOONS!! and i think we should do it again! and again!

LET'S BE FRIENDS -- https://goo.gl/a7ctjJ

HEY EVERYBODY!! So my dad told me something weird!! He told me that he built a secret room at the spacestation! He also said if we find it, he had another surprise for me!! So obviously I wanted to hurry to the spacestation and find this room as fast as I could!! When we got to the spacestation I rush from room to room looking for any clues I could find! It was like I was playing hide n seek with the office!! Finally, my dad gave me a clue telling me it was upstairs so I bolted! While upstairs I found an adley shirt, a lava lamp, and a my dad's office! When we went in his office I spotted a treasure chest on his wall! I climbed up and twisted the key and felt the door unlock! My dad then told me that the whole wall moved into a secret room but that I needed to watch out because the room was also magic!! I told him I wanted to see and made my way to the room! I was then surrounded by magic sparkles and dad and I turned into a cartoon!! It was so cool! Anything I imagined I could do! I could jump really high, turn into a giraffe, and even climb on the ceiling!! This room gave me a perfect idea!! I wanted to turn one of my videos into a cartoon! So I ran and grabbed my iPad and threw it in the room so that one of my favorite videos turned into a cartoon! Which video should we do next?!

my last video - How to PAINT PUMPKiNS!! Mom Hands, Finger Painting, and Learning Colors with Niko! family challenge
https://www.youtube.com/watch?v=EIiK_d4mrb4&ab_channel=AforAdley-Learning%26Fun

my dad's last video - CUP PHONE crafts!! ultimate FORT inside our house! Animal neighborhood, my neighbor won’t wakeup!
https://www.youtube.com/watch?v=hTFtDCn2CNY&ab_channel=Shonduras

Bye vlog *pshhhhh*",2020-10-26T17:01:56Z,"['adley', 'shonduras', 'adley cartoon', 'a for adley', 'backyard', 'obstacle course', 'challenge', 'park', 'hot lava', 'alligator', 'floor is lava', 'new game', 'adley learns', 'pool inside our house', 'beach', 'inside our house', 'unicorn', 'water toys', 'family fun', 'pretend play', 'unboxing', 'routine', 'treasure chest', 'mystery', 'lava', 'lava monster', 'at the park', 'update', 'our pets', 'dogs', 'pet routine', 'pet spa', 'dog spa', 'pet alligator', 'lava game', 'miraculous ladybug', 'ladybug', 'cat noir', 'magical', 'in our house', 'in our backyard', 'magic']",36520,10598,11025278,0
113,Plants vs Zombies Plush Garden Warfare Pretend Play with Ryan ToysReview!!!,Ryan's World,Plants Vs Zombies Plush Garden Warfare Pretend Play with Ryan ToysReview!!! Fun Plants and Zombies skit with toys!,2018-07-31T12:00:00Z,"['Plants Vs Zombies', 'plants vs. Zombies', 'Garden Warfare', 'Plants Vs Zombies plush', 'Plants Vs Zombies plush toys', 'plushie video', 'kids plushie video', 'Ryan ToysReview', 'Ryantoysreview', ""Ryan's Pretend play"", 'pretend play for kids', 'plush toys for kids', 'in real life', 'toys in real life', ""Ryan's Toy Review"", ""Ryan's Toy""]",259411,98419,119320098,
114,Best of Hevesh5 (8),Hevesh5,"Here is the 8th ""Best of Hevesh5"" compilation featuring my best domino tricks from 2017!
Let me know what your favorite domino trick was in the comments! 😊
Click to share on Facebook! ►http://bit.ly/2DxCZNa ✨instagram: http://instagram.com/hevesh5

2017 was one heck of a year! From travelling doing domino projects, to being on Katy Perry's livestream, to making videos in my studio, finishing up my gap year and going to college... so much has happened! Thanks for all your support, and I wish you all the best in 2018! Happy New Year :)

Watch my other Best of Hevesh5 videos! https://www.youtube.com/watch?v=SEvtN5XpPWY&list=PLB2F53F4B7181F97F&index=2

Get your very own signed Hevesh5 domino (yes, one of my own dominoes used in videos!), H5 shirts, domino posters, and more! ► http://hevesh5.com/store/

WATCH MORE DOMINO VIDEOS HERE! 😊
●YOUTUBERS in dominoes ➡️ http://bit.ly/dominoYOUTUBERS
●My BEST domino projects ➡️ http://bit.ly/Hevesh5sBest
●Video games/movies in dominoes ➡️ http://bit.ly/dominoMOVIES

Hey! I'm #Hevesh5 and I am a professional #Domino Artist. I design and build intricate domino setups and chain reactions for your entertainment and for commercial projects. Be sure to subscribe if you want to see more domino videos :) I upload new videos every SATURDAY at 1pm EST! http://bit.ly/SubH5

LET'S BE SOCIAL! You can also find me here 😉
🔹INSTAGRAM🔹 http://instagram.com/Hevesh5 (for aesthetic pics of dominoes + random stories :D)
🔹TWITTER🔹 http://twitter.com/Hevesh5 (fastest way to connect with me!)
🔹FACEBOOK🔹 http://facebook.com/Hevesh5 (for more domino video content!)

SUBSCRIBE TO MY OTHER CHANNELS!
🔸H5 Domino Community: http://youtube.com/h5dominocommunity (If you love dominoes, you'll love this channel! It's a place dedicated to the most enthusiastic domino fans!)
🔸BehindThe5: https://youtube.com/behindthe5 (my personal channel & life aside from dominoes)

Learn more about my work and the services that I can offer at http://hevesh5.com 
📧 For business inquiries only: Hevesh5@gmail.com
📧 For all other non-business related emails: H5dominocommunity@gmail.com

📷 CAMERA GEAR: http://bit.ly/H5gear Note: This is an affiliate link so anything purchased through here (including items not listed on my storefront) supports me in making more content!

✉ Sign up for my exclusive monthly H5 Domino Community Newsletter and be the first to know about breaking news in the domino world! http://hevesh5.com/newsletter

🎵 MUSIC: Avenza - Never Sober https://youtube.com/channel/UCrEFc-OuY6Si-mwS5VrOBlQ
https://twitter.com/avenzaofficial
https://soundcloud.com/avenza
https://www.facebook.com/AvenzaOfficial
Provided by NonCopyrighted🎵 MUSIC: https://www.youtube.com/watch?v=NeBf7CgzgYE",2017-12-30T18:00:01Z,"['best of hevesh5 8', '각설탕', 'Pitagora', 'best of hevesh5', 'dominoes', 'ντόμινο', 'domino tricks', 'domino spiral', 'ドミノ', 'chain reactions', '骨牌', 'domino fall', 'ピタゴラスイッチ', 'hevesh5', 'insane domino tricks', 'Dominostein', 'rube goldberg', 'Domino Rally', 'domino', 'marble run', 'dominos', 'best of hevesh5 (3)', 'chain reaction', 'Suichi', 'domino compilation', 'sastisfying video', 'домино', 'rube goldberg machine', 'amazing triple spiral', 'satisfying dominoes']",94809,6679,20052535,3331
115,The GameMaster Took My 5 Year Old Brother!,Tannerites,"There were some fun gingerbread houses on the counter today. Canyon and Az found them and wanted to build the house. That is when the Game Master came into the room and made the Gingerbread House kits disappear. Canyon and Azbury then had to work together to solve the clues on the paper to find the parts to the house. THEN, Canyon disappeared too!!! Azburty had to work fast to find out where the Game Master took Canyon!

Welcome to The TANNERITES!
We are a family of 9 (Mom, Dad, and 7 kids) who loves to experience the best of life through spontaneous adventures, being positive about life's difficulties, loving and serving others, and BEATING Cancer!

Music by: Epidemic Sound http://share.epidemicsound.com/zZSmP

For collaborations, business, and personal inquiries please email: business@tannerites.com


Game Master Took My Brother! Featuring  Azbury Tannerites and Canyon Tannerites. And of course, The Game Master! Aspen directing and behind the camera!",2020-10-29T19:04:53Z,"['game master took my brother', 'game master brother', 'the game master took my brother', 'took my brother', 'brother', 'tannerites game master', 'game master tannerites', 'the tannerites game master', 'the tannerites', 'tannerites kids', 'game master']",4964,549,2383515,
116,Caught On Security Camera 12 Foot SKELETON Inside Tannerites HOUSE While Playing Hide N Seek!,Tannerites,"Lizzy, Savannah, and Azbuy played Hide N Seek in the house when Lizzy decided to check the security footage to see where Az was. She found more than just Azbury, she found skeleton bones in our house! While Lizzy and Az were working to find out where the bones came from, Savannah was still playing Hide and Seek! They soon found that the skeleton started to be assembled inside the house. First was the legs, then the hips, then the torso, and finally the arms! The head of the skeleton was all that was left when the kids found.............WHO DID IT!

Welcome to The TANNERITES!
We are a family of 9 (Mom, Dad, and 7 kids) who loves to experience the best of life through spontaneous adventures, being positive about life's difficulties, loving and serving others, and BEATING Cancer!

Music by: Epidemic Sound http://share.epidemicsound.com/zZSmP

For collaborations, business, and personal inquiries please email: business@tannerites.com


Caught on Security Camera 12 Foot Skeleton Inside Our House! Featuring  Savannah Tannerites, Azbury Tannerites, Lizzy Tannerites, and Sarah (Mom) Tannerites! Aspen directing and behind the camera!",2020-10-26T21:18:14Z,"['caught on security camera 12 foot skeleton', 'caught on security camera', 'caught on camera', 'tannerites security camera', 'caught on security camera tannerites', 'tannerites caught', 'tannerites caught on camera']",62108,13613,19429957,
117,GOO GOO GAGA PRETEND PLAY SHOPPING AT TARGET! Learn to Healthy Foods,Goo Goo Colors,"Goo Goo Gaga and his mom pretend play shopping at Target! He teach his mom to eat healthy by not choosing unhealthy snacks! Goo Goo Gaga want his mom to shop for cleaning supplies that are on the list not M&M, Pepsi, and Skittles!

WE LOVE YOU SUBSCRIBE TO OUR CHANNEL: https://goo.gl/itNSMW",2018-05-30T15:04:30Z,"['goo goo gaga', 'goo goo colors', 'pretend play', 'grocery store', 'cleaning supplies', 'target store', 'food', 'grocery shopping', 'with mommy', 'mommy', 'shop', 'how to shop', 'for kids', 'm&m', 'shopping at target', 'pepsi', 'skittles']",528345,227201,232897063,
118,"Maria Clara finge brincar de ser policial e prende o papai, a mamãe e o Rafael - MC Divertida",MC Divertida,"Maria Clara finge brincar de ser policial e prende o papai, a mamãe e o Rafael.
A policial Maria Clara faz sua ronda e prende todos que estão descumprindo as regras, até mesmo as crianças. Primeiro a Maria Clara policial prende o papai porque ele está jogando o lixo no chão, depois prende o Rafael porque ele está pintando a parede e por fim prende a mamãe porque está andando de patinete acima da velocidade.
Será que eles vão aprender a lição depois que Maria Clara finge brincar de ser policial e prende todos?
Kids pretend play with Police Costume .

👉 Se inscreve também em nossos outros canais
       ✔ https://youtube.com/c/familiamcdivertida (Historinhas para crianças e famílias)
       ✔ https://youtube.com/c/familiamcdivertidagames (🎮 ROBLOX, PK XD E MUITO MAIS)
       ✔ https://youtube.com/c/ripanachulipa (Humor e Diversão)

👉 Fique por dentro do nosso dia a dia em nossas redes sociais 📸:
      ✳ Instagram: @mcdivertida | @tioclausner | @ripanachulipaofc
      ❤ Facebook: @mcdivertida | @familiamcdivertidagames| @ripanachulipaofc
     ⭐  Tik Tok: @mcdivertidaoficial | @ripanachulipaofc

👉 Observações IMPORTANTES
✔️ Este vídeo tem legenda disponível em Português (Brasil), Inglês e Chinês.
✔️ Canal para a família: Livre para todas as idades, administrado e monitorado pelos responsáveis.

🚫ESTE VÍDEO NÃO CONTÉM PROMOÇÃO PAGA🚫
Todos os itens mostrados foram comprados com recursos próprios.",2019-07-13T22:10:40Z,"['finge brincar de ser policial', 'finge ser policial', 'maria clara finge brincar de ser policial', 'maria clara finge ser policial', 'maria clara', 'mc divertida', 'finge brincar', 'de ser policial', 'kids', 'pretend', 'playing', 'Police', 'costume', 'kids pretend play', 'pretend play', 'pretend play Police costume', 'kids pretend play with Police costume', 'police costume', 'vídeo for kids', 'vídeo para crianças', 'funny girl', 'mc diversão', 'Maria Clara mc divertida']",176239,57674,29121555,
